"txId", "isin", "quantity", "customerId"
"ID08427","ISIN1110","8873","CUS1441"
"ID08428","ISIN1016","6594","CUS1111"
"ID08429","ISIN1137","1084","CUS1257"
"ID08430","ISIN1038","3570","CUS1170"
"ID08431","ISIN1035","2571","CUS1163"
"ID08432","ISIN1074","6972","CUS1236"
"ID08433","ISIN1051","2973","CUS1473"
"ID08434","ISIN1143","1293","CUS1378"
"ID08435","ISIN1054","5089","CUS1189"
"ID08436","ISIN1124","1831","CUS1382"
"ID08437","ISIN1088","8149","CUS1223"
"ID08438","ISIN1130","8903","CUS1377"
"ID08439","ISIN1021","2524","CUS1312"
"ID08440","ISIN1076","3207","CUS1428"
"ID08441","ISIN1018","3080","CUS1165"
"ID08442","ISIN1103","4218","CUS1036"
"ID08443","ISIN1138","3048","CUS1416"
"ID08444","ISIN1061","7526","CUS1201"
"ID08445","ISIN1133","4562","CUS1194"
"ID08446","ISIN1073","1225","CUS1118"
"ID08447","ISIN1021","6585","CUS1001"
"ID08448","ISIN1078","9849","CUS1424"
"ID08449","ISIN1149","8159","CUS1486"
"ID08450","ISIN1011","5418","CUS1277"
"ID08451","ISIN1135","9665","CUS1115"
"ID08452","ISIN1031","3525","CUS1284"
"ID08453","ISIN1138","1855","CUS1335"
"ID08454","ISIN1003","4916","CUS1298"
"ID08455","ISIN1067","3877","CUS1221"
"ID08456","ISIN1075","8065","CUS1195"
"ID08457","ISIN1117","5780","CUS1436"
"ID08458","ISIN1050","5412","CUS1216"
"ID08459","ISIN1122","1149","CUS1002"
"ID08460","ISIN1040","4747","CUS1079"
"ID08461","ISIN1134","8610","CUS1179"
"ID08462","ISIN1043","1366","CUS1023"
"ID08463","ISIN1079","1117","CUS1058"
"ID08464","ISIN1125","7886","CUS1482"
"ID08465","ISIN1042","4965","CUS1251"
"ID08466","ISIN1117","5432","CUS1177"
"ID08467","ISIN1051","9341","CUS1054"
"ID08468","ISIN1116","9522","CUS1482"
"ID08469","ISIN1016","6554","CUS1345"
"ID08470","ISIN1035","4658","CUS1010"
"ID08471","ISIN1068","8868","CUS1456"
"ID08472","ISIN1019","6898","CUS1148"
"ID08473","ISIN1030","1155","CUS1075"
"ID08474","ISIN1012","1729","CUS1027"
"ID08475","ISIN1150","9797","CUS1120"
"ID08476","ISIN1014","9167","CUS1303"
"ID08477","ISIN1108","7730","CUS1329"
"ID08478","ISIN1104","7296","CUS1271"
"ID08479","ISIN1024","6937","CUS1230"
"ID08480","ISIN1028","1489","CUS1000"
"ID08481","ISIN1008","1923","CUS1160"
"ID08482","ISIN1005","1312","CUS1168"
"ID08483","ISIN1024","7499","CUS1270"
"ID08484","ISIN1007","6002","CUS1449"
"ID08485","ISIN1085","4128","CUS1048"
"ID08486","ISIN1012","9306","CUS1358"
"ID08487","ISIN1074","6890","CUS1055"
"ID08488","ISIN1115","8015","CUS1117"
"ID08489","ISIN1054","6943","CUS1333"
"ID08490","ISIN1093","3540","CUS1496"
"ID08491","ISIN1073","7210","CUS1132"
"ID08492","ISIN1044","7307","CUS1437"
"ID08493","ISIN1103","1429","CUS1438"
"ID08494","ISIN1048","4235","CUS1035"
"ID08495","ISIN1033","7851","CUS1264"
"ID08496","ISIN1054","8471","CUS1345"
"ID08497","ISIN1126","8968","CUS1078"
"ID08498","ISIN1068","2230","CUS1283"
"ID08499","ISIN1130","7841","CUS1138"
"ID08500","ISIN1004","9932","CUS1447"
"ID08501","ISIN1034","6726","CUS1032"
"ID08502","ISIN1004","4853","CUS1385"
"ID08503","ISIN1064","4062","CUS1403"
"ID08504","ISIN1033","7545","CUS1250"
"ID08505","ISIN1097","3845","CUS1257"
"ID08506","ISIN1020","2202","CUS1044"
"ID08507","ISIN1089","9377","CUS1167"
"ID08508","ISIN1063","1555","CUS1280"
"ID08509","ISIN1149","4385","CUS1083"
"ID08510","ISIN1081","4578","CUS1477"
"ID08511","ISIN1126","6895","CUS1144"
"ID08512","ISIN1013","3137","CUS1443"
"ID08513","ISIN1114","8807","CUS1040"
"ID08514","ISIN1132","1432","CUS1080"
"ID08515","ISIN1060","5202","CUS1270"
"ID08516","ISIN1063","6818","CUS1175"
"ID08517","ISIN1114","1410","CUS1385"
"ID08518","ISIN1061","6957","CUS1366"
"ID08519","ISIN1004","1250","CUS1250"
"ID08520","ISIN1088","7719","CUS1305"
"ID08521","ISIN1140","9574","CUS1332"
"ID08522","ISIN1063","9221","CUS1014"
"ID08523","ISIN1051","6887","CUS1218"
"ID08524","ISIN1139","1799","CUS1113"
"ID08525","ISIN1023","9964","CUS1119"
"ID08526","ISIN1080","5700","CUS1289"
"ID08527","ISIN1097","1568","CUS1438"
"ID08528","ISIN1022","8123","CUS1280"
"ID08529","ISIN1014","2009","CUS1017"
"ID08530","ISIN1048","2056","CUS1278"
"ID08531","ISIN1136","6773","CUS1285"
"ID08532","ISIN1050","8592","CUS1302"
"ID08533","ISIN1105","7918","CUS1147"
"ID08534","ISIN1140","7098","CUS1070"
"ID08535","ISIN1145","5877","CUS1084"
"ID08536","ISIN1136","5635","CUS1030"
"ID08537","ISIN1134","8359","CUS1051"
"ID08538","ISIN1137","9091","CUS1100"
"ID08539","ISIN1117","1916","CUS1283"
"ID08540","ISIN1018","8931","CUS1216"
"ID08541","ISIN1032","1585","CUS1287"
"ID08542","ISIN1116","8843","CUS1367"
"ID08543","ISIN1085","8594","CUS1376"
"ID08544","ISIN1149","1476","CUS1347"
"ID08545","ISIN1121","4314","CUS1488"
"ID08546","ISIN1088","8385","CUS1193"
"ID08547","ISIN1007","7231","CUS1495"
"ID08548","ISIN1133","2120","CUS1149"
"ID08549","ISIN1148","2007","CUS1278"
"ID08550","ISIN1061","4556","CUS1010"
"ID08551","ISIN1124","1015","CUS1096"
"ID08552","ISIN1016","2045","CUS1373"
"ID08553","ISIN1019","1435","CUS1185"
"ID08554","ISIN1042","1348","CUS1470"
"ID08555","ISIN1126","5881","CUS1281"
"ID08556","ISIN1133","3739","CUS1395"
"ID08557","ISIN1149","7438","CUS1209"
"ID08558","ISIN1044","4562","CUS1326"
"ID08559","ISIN1077","7715","CUS1396"
"ID08560","ISIN1061","3512","CUS1292"
"ID08561","ISIN1090","9672","CUS1080"
"ID08562","ISIN1027","5050","CUS1215"
"ID08563","ISIN1104","3281","CUS1248"
"ID08564","ISIN1045","8848","CUS1262"
"ID08565","ISIN1060","5911","CUS1363"
"ID08566","ISIN1013","2706","CUS1429"
"ID08567","ISIN1123","2268","CUS1493"
"ID08568","ISIN1130","7635","CUS1263"
"ID08569","ISIN1089","3005","CUS1482"
"ID08570","ISIN1012","1296","CUS1297"
"ID08571","ISIN1018","2243","CUS1008"
"ID08572","ISIN1070","8682","CUS1289"
"ID08573","ISIN1006","5035","CUS1007"
"ID08574","ISIN1066","1245","CUS1142"
"ID08575","ISIN1062","7036","CUS1406"
"ID08576","ISIN1127","5897","CUS1033"
"ID08577","ISIN1009","4489","CUS1033"
"ID08578","ISIN1148","9671","CUS1095"
"ID08579","ISIN1032","7115","CUS1177"
"ID08580","ISIN1138","8067","CUS1125"
"ID08581","ISIN1065","8380","CUS1329"
"ID08582","ISIN1014","1129","CUS1273"
"ID08583","ISIN1079","8933","CUS1403"
"ID08584","ISIN1091","6309","CUS1237"
"ID08585","ISIN1113","4160","CUS1064"
"ID08586","ISIN1116","3928","CUS1479"
"ID08587","ISIN1024","4984","CUS1372"
"ID08588","ISIN1008","2025","CUS1181"
"ID08589","ISIN1123","4126","CUS1301"
"ID08590","ISIN1063","2188","CUS1149"
"ID08591","ISIN1009","9388","CUS1024"
"ID08592","ISIN1102","8509","CUS1072"
"ID08593","ISIN1042","1621","CUS1207"
"ID08594","ISIN1016","5436","CUS1271"
"ID08595","ISIN1015","9264","CUS1112"
"ID08596","ISIN1096","7315","CUS1269"
"ID08597","ISIN1006","6828","CUS1412"
"ID08598","ISIN1075","6040","CUS1403"
"ID08599","ISIN1037","6950","CUS1127"
"ID08600","ISIN1082","5984","CUS1127"
"ID08601","ISIN1014","8289","CUS1261"
"ID08602","ISIN1128","5549","CUS1266"
"ID08603","ISIN1103","1234","CUS1156"
"ID08604","ISIN1078","3874","CUS1088"
"ID08605","ISIN1063","6453","CUS1325"
"ID08606","ISIN1041","7746","CUS1146"
"ID08607","ISIN1055","1231","CUS1034"
"ID08608","ISIN1019","6541","CUS1262"
"ID08609","ISIN1081","8564","CUS1425"
"ID08610","ISIN1095","1128","CUS1499"
"ID08611","ISIN1032","3378","CUS1393"
"ID08612","ISIN1045","3406","CUS1022"
"ID08613","ISIN1123","5074","CUS1119"
"ID08614","ISIN1083","9524","CUS1287"
"ID08615","ISIN1074","1140","CUS1497"
"ID08616","ISIN1125","1380","CUS1100"
"ID08617","ISIN1055","7454","CUS1132"
"ID08618","ISIN1071","6576","CUS1076"
"ID08619","ISIN1045","7563","CUS1083"
"ID08620","ISIN1122","5579","CUS1361"
"ID08621","ISIN1084","8849","CUS1437"
"ID08622","ISIN1108","2042","CUS1368"
"ID08623","ISIN1060","4603","CUS1312"
"ID08624","ISIN1033","4358","CUS1280"
"ID08625","ISIN1081","6384","CUS1366"
"ID08626","ISIN1071","7090","CUS1027"
"ID08627","ISIN1049","5411","CUS1345"
"ID08628","ISIN1084","9584","CUS1153"
"ID08629","ISIN1010","7183","CUS1454"
"ID08630","ISIN1079","5105","CUS1436"
"ID08631","ISIN1147","9223","CUS1052"
"ID08632","ISIN1097","6324","CUS1256"
"ID08633","ISIN1020","3238","CUS1428"
"ID08634","ISIN1002","9038","CUS1225"
"ID08635","ISIN1033","1427","CUS1388"
"ID08636","ISIN1093","8014","CUS1056"
"ID08637","ISIN1022","9196","CUS1235"
"ID08638","ISIN1052","9759","CUS1068"
"ID08639","ISIN1123","7581","CUS1477"
"ID08640","ISIN1047","6611","CUS1061"
"ID08641","ISIN1097","6863","CUS1285"
"ID08642","ISIN1007","3625","CUS1080"
"ID08643","ISIN1051","8705","CUS1165"
"ID08644","ISIN1093","9310","CUS1153"
"ID08645","ISIN1053","2901","CUS1135"
"ID08646","ISIN1100","8120","CUS1320"
"ID08647","ISIN1127","4117","CUS1352"
"ID08648","ISIN1089","7048","CUS1072"
"ID08649","ISIN1016","4568","CUS1242"
"ID08650","ISIN1036","4268","CUS1334"
"ID08651","ISIN1059","2285","CUS1195"
"ID08652","ISIN1099","2244","CUS1324"
"ID08653","ISIN1007","1716","CUS1069"
"ID08654","ISIN1112","2470","CUS1461"
"ID08655","ISIN1021","2802","CUS1007"
"ID08656","ISIN1104","9102","CUS1431"
"ID08657","ISIN1102","3370","CUS1285"
"ID08658","ISIN1037","5353","CUS1374"
"ID08659","ISIN1114","5502","CUS1463"
"ID08660","ISIN1073","3177","CUS1419"
"ID08661","ISIN1125","3195","CUS1068"
"ID08662","ISIN1118","4403","CUS1021"
"ID08663","ISIN1054","7040","CUS1089"
"ID08664","ISIN1126","2995","CUS1419"
"ID08665","ISIN1115","7005","CUS1104"
"ID08666","ISIN1053","9284","CUS1162"
"ID08667","ISIN1097","9868","CUS1417"
"ID08668","ISIN1026","5066","CUS1060"
"ID08669","ISIN1082","2126","CUS1169"
"ID08670","ISIN1142","1068","CUS1271"
"ID08671","ISIN1049","3507","CUS1084"
"ID08672","ISIN1106","2909","CUS1191"
"ID08673","ISIN1109","8953","CUS1409"
"ID08674","ISIN1011","9995","CUS1449"
"ID08675","ISIN1132","7353","CUS1208"
"ID08676","ISIN1016","9455","CUS1067"
"ID08677","ISIN1017","4378","CUS1327"
"ID08678","ISIN1003","2808","CUS1380"
"ID08679","ISIN1117","2875","CUS1340"
"ID08680","ISIN1099","4633","CUS1407"
"ID08681","ISIN1113","3011","CUS1259"
"ID08682","ISIN1102","3353","CUS1110"
"ID08683","ISIN1045","2104","CUS1441"
"ID08684","ISIN1019","9928","CUS1085"
"ID08685","ISIN1130","8125","CUS1149"
"ID08686","ISIN1121","9734","CUS1157"
"ID08687","ISIN1042","5617","CUS1400"
"ID08688","ISIN1005","5257","CUS1420"
"ID08689","ISIN1077","6153","CUS1301"
"ID08690","ISIN1089","7102","CUS1036"
"ID08691","ISIN1023","5944","CUS1339"
"ID08692","ISIN1150","4757","CUS1157"
"ID08693","ISIN1149","2345","CUS1374"
"ID08694","ISIN1027","7022","CUS1366"
"ID08695","ISIN1122","6338","CUS1128"
"ID08696","ISIN1109","1765","CUS1318"
"ID08697","ISIN1086","9695","CUS1384"
"ID08698","ISIN1034","3270","CUS1149"
"ID08699","ISIN1113","6219","CUS1343"
"ID08700","ISIN1092","1725","CUS1080"
"ID08701","ISIN1070","7735","CUS1148"
"ID08702","ISIN1108","1986","CUS1234"
"ID08703","ISIN1090","8350","CUS1188"
"ID08704","ISIN1068","4646","CUS1218"
"ID08705","ISIN1119","2043","CUS1173"
"ID08706","ISIN1091","6230","CUS1235"
"ID08707","ISIN1059","4826","CUS1282"
"ID08708","ISIN1110","7350","CUS1032"
"ID08709","ISIN1080","7401","CUS1293"
"ID08710","ISIN1028","1212","CUS1447"
"ID08711","ISIN1017","4415","CUS1106"
"ID08712","ISIN1117","5851","CUS1363"
"ID08713","ISIN1009","1512","CUS1003"
"ID08714","ISIN1130","2797","CUS1423"
"ID08715","ISIN1073","4481","CUS1398"
"ID08716","ISIN1134","3989","CUS1046"
"ID08717","ISIN1064","3998","CUS1336"
"ID08718","ISIN1036","8296","CUS1461"
"ID08719","ISIN1044","7875","CUS1230"
"ID08720","ISIN1102","4737","CUS1168"
"ID08721","ISIN1038","3991","CUS1342"
"ID08722","ISIN1090","8055","CUS1230"
"ID08723","ISIN1005","9565","CUS1120"
"ID08724","ISIN1149","1576","CUS1083"
"ID08725","ISIN1027","1181","CUS1270"
"ID08726","ISIN1039","7985","CUS1186"
"ID08727","ISIN1075","4603","CUS1068"
"ID08728","ISIN1009","8825","CUS1020"
"ID08729","ISIN1020","4462","CUS1335"
"ID08730","ISIN1065","5822","CUS1273"
"ID08731","ISIN1023","3114","CUS1103"
"ID08732","ISIN1103","9934","CUS1031"
"ID08733","ISIN1078","6507","CUS1056"
"ID08734","ISIN1012","3760","CUS1139"
"ID08735","ISIN1112","4494","CUS1071"
"ID08736","ISIN1124","9486","CUS1236"
"ID08737","ISIN1081","1639","CUS1079"
"ID08738","ISIN1069","3923","CUS1310"
"ID08739","ISIN1041","7789","CUS1181"
"ID08740","ISIN1068","4921","CUS1126"
"ID08741","ISIN1029","2183","CUS1078"
"ID08742","ISIN1016","7156","CUS1332"
"ID08743","ISIN1017","4418","CUS1070"
"ID08744","ISIN1014","6923","CUS1203"
"ID08745","ISIN1050","5234","CUS1328"
"ID08746","ISIN1056","4688","CUS1445"
"ID08747","ISIN1007","7872","CUS1006"
"ID08748","ISIN1019","8894","CUS1371"
"ID08749","ISIN1060","3291","CUS1338"
"ID08750","ISIN1145","5353","CUS1279"
"ID08751","ISIN1082","9865","CUS1220"
"ID08752","ISIN1132","8032","CUS1394"
"ID08753","ISIN1101","4611","CUS1026"
"ID08754","ISIN1058","8348","CUS1440"
"ID08755","ISIN1049","6656","CUS1276"
"ID08756","ISIN1024","3191","CUS1196"
"ID08757","ISIN1147","1378","CUS1310"
"ID08758","ISIN1121","7848","CUS1132"
"ID08759","ISIN1044","3700","CUS1384"
"ID08760","ISIN1038","4015","CUS1009"
"ID08761","ISIN1102","3845","CUS1141"
"ID08762","ISIN1054","7231","CUS1200"
"ID08763","ISIN1083","9763","CUS1051"
"ID08764","ISIN1140","4646","CUS1203"
"ID08765","ISIN1082","7547","CUS1039"
"ID08766","ISIN1130","5233","CUS1063"
"ID08767","ISIN1113","4758","CUS1060"
"ID08768","ISIN1114","8846","CUS1187"
"ID08769","ISIN1097","5442","CUS1422"
"ID08770","ISIN1093","2952","CUS1123"
"ID08771","ISIN1070","6230","CUS1346"
"ID08772","ISIN1128","1341","CUS1466"
"ID08773","ISIN1136","6437","CUS1115"
"ID08774","ISIN1125","8390","CUS1155"
"ID08775","ISIN1078","1198","CUS1055"
"ID08776","ISIN1104","7937","CUS1300"
"ID08777","ISIN1036","7237","CUS1311"
"ID08778","ISIN1070","8993","CUS1128"
"ID08779","ISIN1015","3449","CUS1213"
"ID08780","ISIN1027","3097","CUS1493"
"ID08781","ISIN1036","3724","CUS1370"
"ID08782","ISIN1027","5622","CUS1190"
"ID08783","ISIN1129","4846","CUS1234"
"ID08784","ISIN1066","1625","CUS1008"
"ID08785","ISIN1067","7228","CUS1394"
"ID08786","ISIN1056","3342","CUS1323"
"ID08787","ISIN1040","3261","CUS1274"
"ID08788","ISIN1100","5413","CUS1067"
"ID08789","ISIN1148","1042","CUS1191"
"ID08790","ISIN1096","1546","CUS1326"
"ID08791","ISIN1136","6943","CUS1308"
"ID08792","ISIN1007","6325","CUS1359"
"ID08793","ISIN1011","4356","CUS1356"
"ID08794","ISIN1043","5136","CUS1358"
"ID08795","ISIN1018","6798","CUS1166"
"ID08796","ISIN1066","9857","CUS1329"
"ID08797","ISIN1051","4445","CUS1031"
"ID08798","ISIN1028","6752","CUS1308"
"ID08799","ISIN1038","5031","CUS1250"
"ID08800","ISIN1097","4448","CUS1331"
"ID08801","ISIN1032","3501","CUS1072"
"ID08802","ISIN1088","1429","CUS1172"
"ID08803","ISIN1082","2886","CUS1096"
"ID08804","ISIN1135","3113","CUS1053"
"ID08805","ISIN1144","3805","CUS1271"
"ID08806","ISIN1070","2556","CUS1460"
"ID08807","ISIN1132","2900","CUS1036"
"ID08808","ISIN1072","7463","CUS1381"
"ID08809","ISIN1134","8196","CUS1076"
"ID08810","ISIN1092","1551","CUS1455"
"ID08811","ISIN1054","5090","CUS1235"
"ID08812","ISIN1061","6192","CUS1243"
"ID08813","ISIN1013","6787","CUS1247"
"ID08814","ISIN1068","6372","CUS1331"
"ID08815","ISIN1063","4808","CUS1057"
"ID08816","ISIN1090","2677","CUS1137"
"ID08817","ISIN1124","4825","CUS1257"
"ID08818","ISIN1127","3693","CUS1240"
"ID08819","ISIN1086","6725","CUS1378"
"ID08820","ISIN1010","1514","CUS1250"
"ID08821","ISIN1047","6274","CUS1373"
"ID08822","ISIN1106","5490","CUS1031"
"ID08823","ISIN1053","9417","CUS1151"
"ID08824","ISIN1078","6622","CUS1039"
"ID08825","ISIN1002","7321","CUS1288"
"ID08826","ISIN1008","2649","CUS1243"
"ID08827","ISIN1044","4394","CUS1376"
"ID08828","ISIN1132","6858","CUS1281"
"ID08829","ISIN1100","5399","CUS1406"
"ID08830","ISIN1091","6328","CUS1349"
"ID08831","ISIN1080","2156","CUS1346"
"ID08832","ISIN1053","9120","CUS1319"
"ID08833","ISIN1090","8615","CUS1403"
"ID08834","ISIN1017","7884","CUS1092"
"ID08835","ISIN1144","8904","CUS1493"
"ID08836","ISIN1007","9394","CUS1253"
"ID08837","ISIN1104","1545","CUS1034"
"ID08838","ISIN1061","7421","CUS1433"
"ID08839","ISIN1015","9945","CUS1018"
"ID08840","ISIN1038","8413","CUS1389"
"ID08841","ISIN1024","2358","CUS1246"
"ID08842","ISIN1033","7343","CUS1300"
"ID08843","ISIN1142","9600","CUS1450"
"ID08844","ISIN1049","6303","CUS1110"
"ID08845","ISIN1129","3977","CUS1093"
"ID08846","ISIN1144","3708","CUS1411"
"ID08847","ISIN1135","5480","CUS1308"
"ID08848","ISIN1027","6943","CUS1264"
"ID08849","ISIN1074","6678","CUS1178"
"ID08850","ISIN1109","3666","CUS1405"
"ID08851","ISIN1121","4476","CUS1068"
"ID08852","ISIN1081","4687","CUS1317"
"ID08853","ISIN1034","8971","CUS1323"
"ID08854","ISIN1065","5913","CUS1455"
"ID08855","ISIN1097","8554","CUS1240"
"ID08856","ISIN1044","1640","CUS1341"
"ID08857","ISIN1068","5966","CUS1013"
"ID08858","ISIN1132","8735","CUS1365"
"ID08859","ISIN1102","3609","CUS1016"
"ID08860","ISIN1107","6765","CUS1383"
"ID08861","ISIN1064","2582","CUS1245"
"ID08862","ISIN1079","7047","CUS1412"
"ID08863","ISIN1109","5068","CUS1135"
"ID08864","ISIN1078","4839","CUS1412"
"ID08865","ISIN1055","7981","CUS1320"
"ID08866","ISIN1013","1706","CUS1373"
"ID08867","ISIN1084","5758","CUS1326"
"ID08868","ISIN1082","8585","CUS1388"
"ID08869","ISIN1041","9461","CUS1320"
"ID08870","ISIN1113","1333","CUS1273"
"ID08871","ISIN1041","8730","CUS1037"
"ID08872","ISIN1012","8156","CUS1477"
"ID08873","ISIN1040","1765","CUS1008"
"ID08874","ISIN1092","1975","CUS1439"
"ID08875","ISIN1077","4192","CUS1422"
"ID08876","ISIN1148","6729","CUS1118"
"ID08877","ISIN1088","1302","CUS1179"
"ID08878","ISIN1146","1107","CUS1348"
"ID08879","ISIN1118","7599","CUS1468"
"ID08880","ISIN1002","1951","CUS1004"
"ID08881","ISIN1111","9135","CUS1074"
"ID08882","ISIN1101","5700","CUS1167"
"ID08883","ISIN1010","8077","CUS1094"
"ID08884","ISIN1041","9747","CUS1023"
"ID08885","ISIN1008","2886","CUS1385"
"ID08886","ISIN1043","8467","CUS1156"
"ID08887","ISIN1103","7955","CUS1477"
"ID08888","ISIN1002","3222","CUS1431"
"ID08889","ISIN1047","1759","CUS1005"
"ID08890","ISIN1075","4835","CUS1295"
"ID08891","ISIN1047","4995","CUS1411"
"ID08892","ISIN1109","8284","CUS1357"
"ID08893","ISIN1029","6770","CUS1249"
"ID08894","ISIN1123","8724","CUS1173"
"ID08895","ISIN1053","3176","CUS1081"
"ID08896","ISIN1013","2041","CUS1303"
"ID08897","ISIN1090","7103","CUS1434"
"ID08898","ISIN1112","3838","CUS1198"
"ID08899","ISIN1060","8421","CUS1221"
"ID08900","ISIN1147","4155","CUS1466"
"ID08901","ISIN1111","3082","CUS1398"
"ID08902","ISIN1004","9958","CUS1168"
"ID08903","ISIN1102","3577","CUS1288"
"ID08904","ISIN1131","8878","CUS1117"
"ID08905","ISIN1087","8711","CUS1313"
"ID08906","ISIN1041","5447","CUS1167"
"ID08907","ISIN1086","3219","CUS1032"
"ID08908","ISIN1087","2836","CUS1330"
"ID08909","ISIN1008","1019","CUS1384"
"ID08910","ISIN1102","2204","CUS1032"
"ID08911","ISIN1009","4408","CUS1036"
"ID08912","ISIN1090","9428","CUS1500"
"ID08913","ISIN1120","4637","CUS1448"
"ID08914","ISIN1051","2222","CUS1415"
"ID08915","ISIN1130","9511","CUS1145"
"ID08916","ISIN1032","2089","CUS1092"
"ID08917","ISIN1056","1939","CUS1271"
"ID08918","ISIN1092","9068","CUS1100"
"ID08919","ISIN1073","5463","CUS1034"
"ID08920","ISIN1009","4801","CUS1025"
"ID08921","ISIN1066","4999","CUS1398"
"ID08922","ISIN1079","3755","CUS1361"
"ID08923","ISIN1011","1451","CUS1070"
"ID08924","ISIN1115","2727","CUS1393"
"ID08925","ISIN1139","3199","CUS1249"
"ID08926","ISIN1111","1816","CUS1086"
"ID08927","ISIN1009","9005","CUS1046"
"ID08928","ISIN1011","2162","CUS1088"
"ID08929","ISIN1056","3932","CUS1347"
"ID08930","ISIN1007","5712","CUS1415"
"ID08931","ISIN1112","4773","CUS1380"
"ID08932","ISIN1016","6730","CUS1025"
"ID08933","ISIN1045","6105","CUS1453"
"ID08934","ISIN1024","6240","CUS1400"
"ID08935","ISIN1023","5933","CUS1373"
"ID08936","ISIN1033","3191","CUS1350"
"ID08937","ISIN1106","8454","CUS1196"
"ID08938","ISIN1052","7146","CUS1043"
"ID08939","ISIN1012","6154","CUS1257"
"ID08940","ISIN1055","6203","CUS1482"
"ID08941","ISIN1095","3629","CUS1285"
"ID08942","ISIN1029","5820","CUS1217"
"ID08943","ISIN1005","7429","CUS1323"
"ID08944","ISIN1149","3970","CUS1441"
"ID08945","ISIN1079","2000","CUS1231"
"ID08946","ISIN1142","4719","CUS1099"
"ID08947","ISIN1041","2727","CUS1149"
"ID08948","ISIN1146","4898","CUS1124"
"ID08949","ISIN1061","6771","CUS1183"
"ID08950","ISIN1104","2995","CUS1322"
"ID08951","ISIN1088","1488","CUS1165"
"ID08952","ISIN1081","4139","CUS1198"
"ID08953","ISIN1119","1649","CUS1366"
"ID08954","ISIN1007","2779","CUS1451"
"ID08955","ISIN1069","9328","CUS1028"
"ID08956","ISIN1114","8287","CUS1336"
"ID08957","ISIN1139","8700","CUS1370"
"ID08958","ISIN1007","8583","CUS1331"
"ID08959","ISIN1089","4073","CUS1133"
"ID08960","ISIN1094","7442","CUS1340"
"ID08961","ISIN1079","1278","CUS1070"
"ID08962","ISIN1060","8443","CUS1123"
"ID08963","ISIN1050","5280","CUS1438"
"ID08964","ISIN1141","1414","CUS1117"
"ID08965","ISIN1129","4068","CUS1262"
"ID08966","ISIN1098","1630","CUS1079"
"ID08967","ISIN1093","7814","CUS1181"
"ID08968","ISIN1079","7007","CUS1134"
"ID08969","ISIN1123","9188","CUS1226"
"ID08970","ISIN1051","1102","CUS1270"
"ID08971","ISIN1044","2815","CUS1052"
"ID08972","ISIN1113","8013","CUS1235"
"ID08973","ISIN1057","3128","CUS1367"
"ID08974","ISIN1118","3251","CUS1029"
"ID08975","ISIN1069","2467","CUS1343"
"ID08976","ISIN1148","4973","CUS1211"
"ID08977","ISIN1038","3941","CUS1273"
"ID08978","ISIN1007","3043","CUS1399"
"ID08979","ISIN1053","7432","CUS1195"
"ID08980","ISIN1000","2597","CUS1138"
"ID08981","ISIN1104","9550","CUS1054"
"ID08982","ISIN1017","5239","CUS1222"
"ID08983","ISIN1111","9578","CUS1145"
"ID08984","ISIN1071","1315","CUS1298"
"ID08985","ISIN1133","3434","CUS1138"
"ID08986","ISIN1076","2060","CUS1450"
"ID08987","ISIN1073","2781","CUS1295"
"ID08988","ISIN1140","7549","CUS1007"
"ID08989","ISIN1013","5056","CUS1293"
"ID08990","ISIN1063","9493","CUS1391"
"ID08991","ISIN1009","4036","CUS1158"
"ID08992","ISIN1042","5972","CUS1318"
"ID08993","ISIN1103","3455","CUS1065"
"ID08994","ISIN1084","1265","CUS1394"
"ID08995","ISIN1143","4898","CUS1451"
"ID08996","ISIN1002","7380","CUS1394"
"ID08997","ISIN1125","4284","CUS1006"
"ID08998","ISIN1010","4554","CUS1003"
"ID08999","ISIN1132","2503","CUS1388"
"ID09000","ISIN1047","4634","CUS1353"
"ID09001","ISIN1031","3249","CUS1075"
"ID09002","ISIN1021","5496","CUS1181"
"ID09003","ISIN1122","7848","CUS1372"
"ID09004","ISIN1102","7696","CUS1056"
"ID09005","ISIN1060","2497","CUS1363"
"ID09006","ISIN1065","4802","CUS1109"
"ID09007","ISIN1139","6874","CUS1359"
"ID09008","ISIN1077","8803","CUS1158"
"ID09009","ISIN1144","4847","CUS1438"
"ID09010","ISIN1096","7988","CUS1486"
"ID09011","ISIN1118","5128","CUS1084"
"ID09012","ISIN1013","1561","CUS1230"
"ID09013","ISIN1002","1032","CUS1417"
"ID09014","ISIN1052","1092","CUS1488"
"ID09015","ISIN1125","6241","CUS1332"
"ID09016","ISIN1043","7966","CUS1013"
"ID09017","ISIN1075","1171","CUS1130"
"ID09018","ISIN1122","7241","CUS1302"
"ID09019","ISIN1143","3381","CUS1431"
"ID09020","ISIN1055","4263","CUS1149"
"ID09021","ISIN1059","9632","CUS1166"
"ID09022","ISIN1012","6881","CUS1251"
"ID09023","ISIN1065","9069","CUS1243"
"ID09024","ISIN1080","3999","CUS1309"
"ID09025","ISIN1075","6187","CUS1406"
"ID09026","ISIN1121","5231","CUS1105"
"ID09027","ISIN1021","1250","CUS1007"
"ID09028","ISIN1000","4690","CUS1339"
"ID09029","ISIN1024","8030","CUS1197"
"ID09030","ISIN1107","8135","CUS1135"
"ID09031","ISIN1107","7507","CUS1082"
"ID09032","ISIN1130","4152","CUS1414"
"ID09033","ISIN1020","2587","CUS1215"
